gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Rpn1,6,88084482,88105304,protein_coding,1,20822,chr6_88084482_88105304
Gm38708,6,88188397,88190681,lincRNA,-1,2284,chr6_88188397_88190681
Gata2,6,88193891,88207032,protein_coding,1,13141,chr6_88193891_88207032
Dnajb8,6,88222268,88254415,protein_coding,1,32147,chr6_88222268_88254415
Eefsec,6,88257334,88446539,protein_coding,-1,189205,chr6_88257334_88446539
Gm44264,6,88445687,88446513,antisense,1,826,chr6_88445687_88446513
Ruvbl1,6,88465409,88497572,protein_coding,1,32163,chr6_88465409_88497572
Sec61a1,6,88503579,88518905,protein_coding,-1,15326,chr6_88503579_88518905
Gm44170,6,88503605,88504277,antisense,1,672,chr6_88503605_88504277
Kbtbd12,6,88545114,88637950,protein_coding,-1,92836,chr6_88545114_88637950
Gm26588,6,88716422,88725860,antisense,-1,9438,chr6_88716422_88725860
Mgll,6,88724412,88828360,protein_coding,1,103948,chr6_88724412_88828360
Abtb1,6,88835914,88841984,protein_coding,-1,6070,chr6_88835914_88841984
Podxl2,6,88842558,88875044,protein_coding,-1,32486,chr6_88842558_88875044
Gm15612,6,88842854,88847274,antisense,1,4420,chr6_88842854_88847274
Mcm2,6,88883474,88898780,protein_coding,-1,15306,chr6_88883474_88898780
Tpra1,6,88902251,88912238,protein_coding,1,9987,chr6_88902251_88912238
4933427D06Rik,6,88950683,89110031,lincRNA,1,159348,chr6_88950683_89110031
Gm1965,6,89140994,89147388,lincRNA,1,6394,chr6_89140994_89147388
4930512J16Rik,6,89269511,89285725,lincRNA,-1,16214,chr6_89269511_89285725
Gm26811,6,89304630,89327621,antisense,1,22991,chr6_89304630_89327621
Plxna1,6,89316314,89362620,protein_coding,-1,46306,chr6_89316314_89362620
Chchd6,6,89383146,89595652,protein_coding,-1,212506,chr6_89383146_89595652
Txnrd3,6,89643988,89675529,protein_coding,1,31541,chr6_89643988_89675529
Vmn1r40,6,89707540,89716657,protein_coding,1,9117,chr6_89707540_89716657
Vmn1r41,6,89740766,89747645,protein_coding,1,6879,chr6_89740766_89747645
Vmn1r42,6,89842573,89876413,protein_coding,-1,33840,chr6_89842573_89876413
Vmn1r44,6,89883660,89894888,protein_coding,1,11228,chr6_89883660_89894888
Vmn1r46,6,89969313,89986721,protein_coding,1,17408,chr6_89969313_89986721
Vmn1r47,6,90016147,90027477,protein_coding,1,11330,chr6_90016147_90027477
Vmn1r49,6,90071893,90078506,protein_coding,-1,6613,chr6_90071893_90078506
Vmn1r51,6,90122596,90132264,protein_coding,1,9668,chr6_90122596_90132264
Vmn1r52,6,90174808,90181248,protein_coding,1,6440,chr6_90174808_90181248
Vmn1r53,6,90223317,90224438,protein_coding,-1,1121,chr6_90223317_90224438
Vmn1r54,6,90246300,90271213,protein_coding,1,24913,chr6_90246300_90271213
Chst13,6,90308349,90325185,protein_coding,-1,16836,chr6_90308349_90325185
Uroc1,6,90333284,90364551,protein_coding,1,31267,chr6_90333284_90364551
Zxdc,6,90369492,90403490,protein_coding,1,33998,chr6_90369492_90403490
Cfap100,6,90403479,90428797,protein_coding,-1,25318,chr6_90403479_90428797
Gm44117,6,90459711,90461468,lincRNA,-1,1757,chr6_90459711_90461468
Klf15,6,90462576,90475238,protein_coding,1,12662,chr6_90462576_90475238
Gm44421,6,90478466,90479686,lincRNA,1,1220,chr6_90478466_90479686
Gm45901,6,90486393,90519480,lincRNA,1,33087,chr6_90486393_90519480
Aldh1l1,6,90486427,90600203,protein_coding,1,113776,chr6_90486427_90600203
Gm15756,6,90596697,90599948,antisense,-1,3251,chr6_90596697_90599948
Slc41a3,6,90604725,90646412,protein_coding,1,41687,chr6_90604725_90646412
Iqsec1,6,90656088,90988685,protein_coding,-1,332597,chr6_90656088_90988685
Gm44123,6,90689731,90690829,antisense,1,1098,chr6_90689731_90690829
Nup210,6,91013068,91116829,protein_coding,-1,103761,chr6_91013068_91116829
Hdac11,6,91156665,91174692,protein_coding,1,18027,chr6_91156665_91174692
Gm14573,6,91158713,91159256,antisense,-1,543,chr6_91158713_91159256
Fbln2,6,91212455,91272540,protein_coding,1,60085,chr6_91212455_91272540
Wnt7a,6,91363981,91411363,protein_coding,-1,47382,chr6_91363981_91411363
4930471M09Rik,6,91428308,91440912,transcribed_processed_pseudogene,-1,12604,chr6_91428308_91440912
1810044D09Rik,6,91440987,91441755,lincRNA,1,768,chr6_91440987_91441755
Chchd4,6,91462172,91473546,protein_coding,-1,11374,chr6_91462172_91473546
Tmem43,6,91473703,91488463,protein_coding,1,14760,chr6_91473703_91488463
Xpc,6,91489305,91515888,protein_coding,-1,26583,chr6_91489305_91515888
Lsm3,6,91515928,91522625,protein_coding,1,6697,chr6_91515928_91522625
Gm45218,6,91599232,91605514,lincRNA,1,6282,chr6_91599232_91605514
Slc6a6,6,91684053,91759066,protein_coding,1,75013,chr6_91684053_91759066
Grip2,6,91761509,91827250,protein_coding,-1,65741,chr6_91761509_91827250
Ccdc174,6,91878053,91899843,protein_coding,1,21790,chr6_91878053_91899843
4930590J08Rik,6,91902809,91950725,protein_coding,1,47916,chr6_91902809_91950725
Fgd5,6,91978878,92076004,protein_coding,1,97126,chr6_91978878_92076004
Nr2c2,6,92091390,92174294,protein_coding,1,82904,chr6_92091390_92174294
Mrps25,6,92169525,92184033,protein_coding,-1,14508,chr6_92169525_92184033
Rbsn,6,92186712,92214925,protein_coding,-1,28213,chr6_92186712_92214925
Trh,6,92242061,92244650,protein_coding,-1,2589,chr6_92242061_92244650
Prickle2,6,92370908,92706155,protein_coding,-1,335247,chr6_92370908_92706155
Adamts9,6,92772699,92943492,protein_coding,-1,170793,chr6_92772699_92943492
A730049H05Rik,6,92816478,92847174,protein_coding,1,30696,chr6_92816478_92847174
Gm15737,6,92869357,92884411,protein_coding,1,15054,chr6_92869357_92884411
9530026P05Rik,6,92940329,93272979,antisense,1,332650,chr6_92940329_93272979
Magi1,6,93675455,94283917,protein_coding,-1,608462,chr6_93675455_94283917
Slc25a26,6,94500331,94604672,protein_coding,1,104341,chr6_94500331_94604672
Lrig1,6,94604529,94700158,protein_coding,-1,95629,chr6_94604529_94700158
Kbtbd8os,6,95114017,95117631,antisense,-1,3614,chr6_95114017_95117631
Kbtbd8,6,95117240,95129790,protein_coding,1,12550,chr6_95117240_95129790
Suclg2,6,95473009,95718800,protein_coding,-1,245791,chr6_95473009_95718800
1700123L14Rik,6,96164497,96166243,protein_coding,-1,1746,chr6_96164497_96166243
Eogt,6,97110024,97149182,protein_coding,-1,39158,chr6_97110024_97149182
Tmf1,6,97152997,97179122,protein_coding,-1,26125,chr6_97152997_97179122
Uba3,6,97183670,97205647,protein_coding,-1,21977,chr6_97183670_97205647
Arl6ip5,6,97210689,97233315,protein_coding,1,22626,chr6_97210689_97233315
Lmod3,6,97238534,97252759,protein_coding,-1,14225,chr6_97238534_97252759
Frmd4b,6,97286867,97617541,protein_coding,-1,330674,chr6_97286867_97617541
Mitf,6,97807052,98021349,protein_coding,1,214297,chr6_97807052_98021349
Gm32592,6,98121796,98248611,antisense,1,126815,chr6_98121796_98248611
Gm765,6,98235708,98342754,protein_coding,-1,107046,chr6_98235708_98342754
Gm44196,6,98507726,98697674,lincRNA,-1,189948,chr6_98507726_98697674
Foxp1,6,98925338,99522721,protein_coding,-1,597383,chr6_98925338_99522721
Gm20696,6,99257484,99666797,protein_coding,-1,409313,chr6_99257484_99666797
Gpr27,6,99692679,99695066,protein_coding,1,2387,chr6_99692679_99695066
Prok2,6,99711299,99726392,protein_coding,-1,15093,chr6_99711299_99726392
Gm26748,6,99725771,99732553,antisense,1,6782,chr6_99725771_99732553
Gm44442,6,99928248,99950931,lincRNA,-1,22683,chr6_99928248_99950931
Gm33201,6,99967516,99991215,lincRNA,-1,23699,chr6_99967516_99991215
Rybp,6,100228565,100287485,protein_coding,-1,58920,chr6_100228565_100287485
1700049E22Rik,6,100527400,100533426,lincRNA,1,6026,chr6_100527400_100533426
Shq1,6,100568256,100671157,protein_coding,-1,102901,chr6_100568256_100671157
Gxylt2,6,100704734,100810913,protein_coding,1,106179,chr6_100704734_100810913
Ppp4r2,6,100833622,100869934,protein_coding,1,36312,chr6_100833622_100869934
Gm43950,6,101028022,101081205,lincRNA,1,53183,chr6_101028022_101081205
Gm43948,6,101059171,101198013,antisense,1,138842,chr6_101059171_101198013
Pdzrn3,6,101149609,101377897,protein_coding,-1,228288,chr6_101149609_101377897
Gm26911,6,101198569,101220141,antisense,1,21572,chr6_101198569_101220141
Gm44169,6,101519655,101537292,lincRNA,1,17637,chr6_101519655_101537292
Gm9871,6,101774249,101801982,lincRNA,1,27733,chr6_101774249_101801982
Cntn3,6,102162655,102573101,protein_coding,-1,410446,chr6_102162655_102573101
4930587E11Rik,6,102266100,102336674,antisense,1,70574,chr6_102266100_102336674
Chl1,6,103510586,103750211,protein_coding,1,239625,chr6_103510586_103750211
Cntn6,6,104492790,104863406,protein_coding,1,370616,chr6_104492790_104863406
Gm19757,6,105481266,105492668,lincRNA,-1,11402,chr6_105481266_105492668
Gm15631,6,105673064,105677581,lincRNA,-1,4517,chr6_105673064_105677581
Cntn4,6,105677660,106699310,protein_coding,1,1021650,chr6_105677660_106699310
Il5ra,6,106710357,106749037,protein_coding,-1,38680,chr6_106710357_106749037
Trnt1,6,106769120,106782474,protein_coding,1,13354,chr6_106769120_106782474
Crbn,6,106780201,106800077,protein_coding,-1,19876,chr6_106780201_106800077
Gm34933,6,107181206,107276738,lincRNA,-1,95532,chr6_107181206_107276738
Lrrn1,6,107529768,107570214,protein_coding,1,40446,chr6_107529768_107570214
4933431M02Rik,6,107627774,107632549,lincRNA,1,4775,chr6_107627774_107632549
Setmar,6,108065045,108077122,protein_coding,1,12077,chr6_108065045_108077122
Sumf1,6,108107028,108185582,protein_coding,-1,78554,chr6_108107028_108185582
Itpr1,6,108213096,108551109,protein_coding,1,338013,chr6_108213096_108551109
Gm44040,6,108519029,108525687,antisense,-1,6658,chr6_108519029_108525687
0610040F04Rik,6,108577039,108660934,antisense,-1,83895,chr6_108577039_108660934
Bhlhe40,6,108660629,108666925,protein_coding,1,6296,chr6_108660629_108666925
Arl8b,6,108783099,108825278,protein_coding,1,42179,chr6_108783099_108825278
Edem1,6,108828641,108859356,protein_coding,1,30715,chr6_108828641_108859356
Gm20387,6,110639753,110645916,antisense,-1,6163,chr6_110639753_110645916
Grm7,6,110645581,111567230,protein_coding,1,921649,chr6_110645581_111567230
Lmcd1,6,112273758,112330425,protein_coding,1,56667,chr6_112273758_112330425
5031434C07Rik,6,112285593,112288837,antisense,-1,3244,chr6_112285593_112288837
Ssu2,6,112359324,112388023,protein_coding,-1,28699,chr6_112359324_112388023
Cav3,6,112459505,112472872,protein_coding,1,13367,chr6_112459505_112472872
Oxtr,6,112473683,112489943,protein_coding,-1,16260,chr6_112473683_112489943
Rad18,6,112619850,112696686,protein_coding,-1,76836,chr6_112619850_112696686
Srgap3,6,112717971,112947266,protein_coding,-1,229295,chr6_112717971_112947266
Gm44081,6,112947037,112949330,lincRNA,1,2293,chr6_112947037_112949330
Thumpd3,6,113046225,113068273,protein_coding,1,22048,chr6_113046225_113068273
Gt(ROSA)26Sor,6,113067428,113077333,antisense,-1,9905,chr6_113067428_113077333
Setd5,6,113077365,113153435,protein_coding,1,76070,chr6_113077365_113153435
Lhfpl4,6,113168090,113195384,protein_coding,-1,27294,chr6_113168090_113195384
Mtmr14,6,113237843,113281392,protein_coding,1,43549,chr6_113237843_113281392
Gm16161,6,113275837,113276930,antisense,-1,1093,chr6_113275837_113276930
Cpne9,6,113282307,113305627,protein_coding,1,23320,chr6_113282307_113305627
Brpf1,6,113307137,113324860,protein_coding,1,17723,chr6_113307137_113324860
Gm15492,6,113308666,113326747,antisense,-1,18081,chr6_113308666_113326747
Ogg1,6,113326972,113335068,protein_coding,1,8096,chr6_113326972_113335068
Camk1,6,113334124,113343984,protein_coding,-1,9860,chr6_113334124_113343984
Tada3,6,113366025,113377883,protein_coding,-1,11858,chr6_113366025_113377883
Arpc4,6,113378115,113390448,protein_coding,1,12333,chr6_113378115_113390448
Ttll3,6,113389260,113414587,protein_coding,1,25327,chr6_113389260_113414587
Rpusd3,6,113415319,113419340,protein_coding,-1,4021,chr6_113415319_113419340
Cidec,6,113424634,113435760,protein_coding,-1,11126,chr6_113424634_113435760
Jagn1,6,113442569,113448229,protein_coding,1,5660,chr6_113442569_113448229
Il17re,6,113458484,113470758,protein_coding,1,12274,chr6_113458484_113470758
Il17rc,6,113471427,113483140,protein_coding,1,11713,chr6_113471427_113483140
Creld1,6,113483297,113493343,protein_coding,1,10046,chr6_113483297_113493343
Prrt3,6,113493639,113501931,protein_coding,-1,8292,chr6_113493639_113501931
Emc3,6,113514874,113531652,protein_coding,-1,16778,chr6_113514874_113531652
Fancd2,6,113531682,113597017,protein_coding,1,65335,chr6_113531682_113597017
Fancd2os,6,113596761,113600715,protein_coding,-1,3954,chr6_113596761_113600715
Brk1,6,113604772,113616951,protein_coding,1,12179,chr6_113604772_113616951
Gm44199,6,113610318,113612445,antisense,-1,2127,chr6_113610318_113612445
Vhl,6,113623959,113631633,protein_coding,1,7674,chr6_113623959_113631633
1700015O11Rik,6,113631649,113633144,lincRNA,-1,1495,chr6_113631649_113633144
Irak2,6,113638467,113695026,protein_coding,1,56559,chr6_113638467_113695026
Gm43964,6,113640562,113641521,antisense,-1,959,chr6_113640562_113641521
Tatdn2,6,113697050,113711069,protein_coding,1,14019,chr6_113697050_113711069
Gm26982,6,113714971,113716121,antisense,1,1150,chr6_113714971_113716121
Ghrl,6,113716119,113719880,protein_coding,-1,3761,chr6_113716119_113719880
Gm44053,6,113725223,113726151,lincRNA,1,928,chr6_113725223_113726151
Sec13,6,113728062,113740743,protein_coding,-1,12681,chr6_113728062_113740743
Atp2b2,6,113743831,114042613,protein_coding,-1,298782,chr6_113743831_114042613
Gm15082,6,113937739,113940206,antisense,1,2467,chr6_113937739_113940206
Gm15083,6,114004789,114052265,antisense,1,47476,chr6_114004789_114052265
Slc6a11,6,114131241,114249952,protein_coding,1,118711,chr6_114131241_114249952
Slc6a1,6,114282635,114317532,protein_coding,1,34897,chr6_114282635_114317532
Hrh1,6,114397936,114483296,protein_coding,1,85360,chr6_114397936_114483296
Atg7,6,114643097,114860614,protein_coding,1,217517,chr6_114643097_114860614
Vgll4,6,114860628,114969994,protein_coding,-1,109366,chr6_114860628_114969994
Tamm41,6,115004381,115037876,protein_coding,-1,33495,chr6_115004381_115037876
Syn2,6,115134902,115282006,protein_coding,1,147104,chr6_115134902_115282006
Timp4,6,115241892,115252205,protein_coding,-1,10313,chr6_115241892_115252205
Pparg,6,115360951,115490399,protein_coding,1,129448,chr6_115360951_115490399
Gm44079,6,115451815,115464990,antisense,-1,13175,chr6_115451815_115464990
Gm36355,6,115529131,115536900,lincRNA,-1,7769,chr6_115529131_115536900
Tsen2,6,115544664,115578628,protein_coding,1,33964,chr6_115544664_115578628
Mkrn2os,6,115583544,115592576,protein_coding,-1,9032,chr6_115583544_115592576
Mkrn2,6,115601902,115622624,protein_coding,1,20722,chr6_115601902_115622624
Raf1,6,115618067,115676635,protein_coding,-1,58568,chr6_115618067_115676635
Tmem40,6,115729131,115762410,protein_coding,-1,33279,chr6_115729131_115762410
Cand2,6,115774538,115805557,protein_coding,1,31019,chr6_115774538_115805557
Rpl32,6,115805505,115808747,protein_coding,-1,3242,chr6_115805505_115808747
Efcab12,6,115810729,115838412,protein_coding,-1,27683,chr6_115810729_115838412
Gm44206,6,115824499,115842525,antisense,1,18026,chr6_115824499_115842525
Mbd4,6,115840697,115853371,protein_coding,-1,12674,chr6_115840697_115853371
Ift122,6,115853470,115926699,protein_coding,1,73229,chr6_115853470_115926699
Rho,6,115931748,115940036,protein_coding,1,8288,chr6_115931748_115940036
Plxnd1,6,115954811,115995005,protein_coding,-1,40194,chr6_115954811_115995005
Tmcc1,6,116018611,116193486,protein_coding,-1,174875,chr6_116018611_116193486
Gm20404,6,116107650,116127493,antisense,1,19843,chr6_116107650_116127493
Washc2,6,116208038,116262686,protein_coding,1,54648,chr6_116208038_116262686
Zfand4,6,116264222,116330302,protein_coding,1,66080,chr6_116264222_116330302
Alox5,6,116410077,116461178,protein_coding,-1,51101,chr6_116410077_116461178
Olfr211,6,116489091,116498221,protein_coding,1,9130,chr6_116489091_116498221
Olfr212,6,116506516,116517965,protein_coding,1,11449,chr6_116506516_116517965
Olfr214,6,116554235,116560611,protein_coding,1,6376,chr6_116554235_116560611
Zfp422,6,116624016,116628999,protein_coding,-1,4983,chr6_116624016_116628999
Rassf4,6,116633008,116673952,protein_coding,-1,40944,chr6_116633008_116673952
Tmem72,6,116679063,116716913,protein_coding,-1,37850,chr6_116679063_116716913
D030044L04Rik,6,117160773,117162808,lincRNA,1,2035,chr6_117160773_117162808
Cxcl12,6,117168535,117181367,protein_coding,1,12832,chr6_117168535_117181367
Gm4640,6,117420577,117423617,lincRNA,-1,3040,chr6_117420577_117423617
6820426E19Rik,6,117495235,117500077,lincRNA,1,4842,chr6_117495235_117500077
Gm9946,6,117559697,117572329,lincRNA,1,12632,chr6_117559697_117572329
Gm45083,6,117578715,117612570,lincRNA,-1,33855,chr6_117578715_117612570
1700030F04Rik,6,117646693,117751769,lincRNA,-1,105076,chr6_117646693_117751769
Gm7292,6,117716342,117718868,lincRNA,1,2526,chr6_117716342_117718868
Zfp637,6,117841180,117845956,protein_coding,1,4776,chr6_117841180_117845956
Zfp239,6,117862100,117873291,protein_coding,1,11191,chr6_117862100_117873291
Hnrnpf,6,117900324,117925622,protein_coding,1,25298,chr6_117900324_117925622
Fxyd4,6,117933559,117937692,protein_coding,-1,4133,chr6_117933559_117937692
Rasgef1a,6,118011438,118091546,protein_coding,1,80108,chr6_118011438_118091546
Csgalnact2,6,118107452,118139140,protein_coding,-1,31688,chr6_118107452_118139140
Ret,6,118151745,118197718,protein_coding,-1,45973,chr6_118151745_118197718
Bms1,6,118383381,118419474,protein_coding,-1,36093,chr6_118383381_118419474
Zfp248,6,118427319,118455528,protein_coding,-1,28209,chr6_118427319_118455528
Zfp9,6,118461950,118479320,protein_coding,-1,17370,chr6_118461950_118479320
Ankrd26,6,118501308,118562226,protein_coding,-1,60918,chr6_118501308_118562226
Cacna1c,6,118587240,119196890,protein_coding,-1,609650,chr6_118587240_119196890
Dcp1b,6,119175253,119221616,protein_coding,1,46363,chr6_119175253_119221616
Cacna2d4,6,119236526,119352407,protein_coding,1,115881,chr6_119236526_119352407
Lrtm2,6,119315133,119330766,protein_coding,-1,15633,chr6_119315133_119330766
Adipor2,6,119353150,119417704,protein_coding,-1,64554,chr6_119353150_119417704
Wnt5b,6,119432531,119544347,protein_coding,-1,111816,chr6_119432531_119544347
Fbxl14,6,119479668,119482630,protein_coding,1,2962,chr6_119479668_119482630
Erc1,6,119570796,119848167,protein_coding,-1,277371,chr6_119570796_119848167
Gm44317,6,119570941,119578057,antisense,1,7116,chr6_119570941_119578057
4930540M05Rik,6,119896159,119902653,lincRNA,-1,6494,chr6_119896159_119902653
Rad52,6,119902698,119922828,protein_coding,1,20130,chr6_119902698_119922828
Wnk1,6,119923969,120038672,protein_coding,-1,114703,chr6_119923969_120038672
Ninj2,6,120093350,120200339,protein_coding,1,106989,chr6_120093350_120200339
B4galnt3,6,120203073,120294559,protein_coding,-1,91486,chr6_120203073_120294559
Ccdc77,6,120324323,120364374,protein_coding,-1,40051,chr6_120324323_120364374
Kdm5a,6,120364124,120444574,protein_coding,1,80450,chr6_120364124_120444574
Il17ra,6,120463247,120487559,protein_coding,1,24312,chr6_120463247_120487559
Tmem121b,6,120488939,120493807,protein_coding,-1,4868,chr6_120488939_120493807
Hdhd5,6,120509494,120531319,protein_coding,-1,21825,chr6_120509494_120531319
Gm20692,6,120512449,120513232,antisense,1,783,chr6_120512449_120513232
1700072O05Rik,6,120554796,120562879,lincRNA,1,8083,chr6_120554796_120562879
Cecr2,6,120666369,120771190,protein_coding,1,104821,chr6_120666369_120771190
Slc25a18,6,120773578,120794336,protein_coding,1,20758,chr6_120773578_120794336
Atp6v1e1,6,120794305,120822793,protein_coding,-1,28488,chr6_120794305_120822793
Bcl2l13,6,120836212,120892842,protein_coding,1,56630,chr6_120836212_120892842
Bid,6,120891930,120916853,protein_coding,-1,24923,chr6_120891930_120916853
Mical3,6,120931707,121130999,protein_coding,-1,199292,chr6_120931707_121130999
Gm43916,6,120951901,120952867,antisense,1,966,chr6_120951901_120952867
Gm43915,6,120958844,120997498,antisense,1,38654,chr6_120958844_120997498
Pex26,6,121183667,121198837,protein_coding,1,15170,chr6_121183667_121198837
Tuba8,6,121210696,121226854,protein_coding,1,16158,chr6_121210696_121226854
Gm15856,6,121223692,121226153,antisense,-1,2461,chr6_121223692_121226153
Usp18,6,121245906,121270917,protein_coding,1,25011,chr6_121245906_121270917
