gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Hace1,10,45577829,45712345,protein_coding,1,134516,chr10_45577829_45712345
Hacl1,14,31598730,31641286,protein_coding,-1,42556,chr14_31598730_31641286
Hadh,3,131233419,131272101,protein_coding,-1,38682,chr3_131233419_131272101
Hadha,5,30118304,30155162,protein_coding,-1,36858,chr5_30118304_30155162
Hadhb,5,30155248,30184593,protein_coding,1,29345,chr5_30155248_30184593
Hagh,17,24840143,24864450,protein_coding,1,24307,chr17_24840143_24864450
Haghl,17,25779843,25785673,protein_coding,-1,5830,chr17_25779843_25785673
Hal,10,93488768,93519304,protein_coding,1,30536,chr10_93488768_93519304
Hamp,7,30942368,30944032,protein_coding,-1,1664,chr7_30942368_30944032
Hamp2,7,30922372,30924681,protein_coding,-1,2309,chr7_30922372_30924681
Hao1,2,134497361,134554368,protein_coding,-1,57007,chr2_134497361_134554368
Hao2,3,98874521,98893239,protein_coding,-1,18718,chr3_98874521_98893239
Hap1,11,100347327,100356128,protein_coding,-1,8801,chr11_100347327_100356128
Hapln1,13,89539796,89611652,protein_coding,1,71856,chr13_89539796_89611652
Hapln2,3,88021750,88027583,protein_coding,-1,5833,chr3_88021750_88027583
Hapln3,7,79115102,79131018,protein_coding,-1,15916,chr7_79115102_79131018
Hapln4,8,70083457,70090862,protein_coding,1,7405,chr8_70083457_70090862
Harbi1,2,91710852,91721545,protein_coding,1,10693,chr2_91710852_91721545
Hars,18,36766528,36783205,protein_coding,-1,16677,chr18_36766528_36783205
Hars2,18,36783008,36792562,protein_coding,1,9554,chr18_36783008_36792562
Has1,17,17843323,17855205,protein_coding,-1,11882,chr17_17843323_17855205
Has2,15,56665627,56694539,protein_coding,-1,28912,chr15_56665627_56694539
Has2os,15,56689944,56778399,processed_transcript,1,88455,chr15_56689944_56778399
Has3,8,106870242,106884566,protein_coding,1,14324,chr8_106870242_106884566
Hat1,2,71388958,71441622,protein_coding,1,52664,chr2_71388958_71441622
Haus1,18,77757567,77773886,protein_coding,-1,16319,chr18_77757567_77773886
Haus2,2,120609383,120621560,protein_coding,1,12177,chr2_120609383_120621560
Haus3,5,34153880,34169527,protein_coding,-1,15647,chr5_34153880_34169527
Haus4,14,54541785,54554616,protein_coding,-1,12831,chr14_54541785_54554616
Haus5,7,30653711,30664994,protein_coding,-1,11283,chr7_30653711_30664994
Haus6,4,86578855,86612055,protein_coding,-1,33200,chr4_86578855_86612055
Haus7,X,73437315,73459044,protein_coding,-1,21729,chrX_73437315_73459044
Haus8,8,71248561,71272934,protein_coding,-1,24373,chr8_71248561_71272934
Havcr2,11,46454935,46481255,protein_coding,1,26320,chr11_46454935_46481255
Hax1,3,89995446,89998780,protein_coding,-1,3334,chr3_89995446_89998780
Hba-a1,11,32283511,32284465,protein_coding,1,954,chr11_32283511_32284465
Hba-a2,11,32296489,32297298,protein_coding,1,809,chr11_32296489_32297298
Hba-ps4,17,26286363,26287061,unprocessed_pseudogene,-1,698,chr17_26286363_26287061
Hbb-bs,7,103826534,103828096,protein_coding,-1,1562,chr7_103826534_103828096
Hbb-bt,7,103812524,103813996,protein_coding,-1,1472,chr7_103812524_103813996
Hbegf,18,36504927,36515805,protein_coding,-1,10878,chr18_36504927_36515805
Hbp1,12,31926254,31950535,protein_coding,-1,24281,chr12_31926254_31950535
Hbq1a,11,32300069,32300873,protein_coding,1,804,chr11_32300069_32300873
Hbq1b,11,32286965,32287784,protein_coding,1,819,chr11_32286965_32287784
Hbs1l,10,21295979,21368898,protein_coding,1,72919,chr10_21295979_21368898
Hc,2,34983331,35061438,protein_coding,-1,78107,chr2_34983331_35061438
Hcar2,5,123863570,123865499,protein_coding,-1,1929,chr5_123863570_123865499
Hccs,X,169250193,169320372,protein_coding,-1,70179,chrX_169250193_169320372
Hcfc1,X,73942792,73966357,protein_coding,-1,23565,chrX_73942792_73966357
Hcfc1r1,17,23673596,23675227,protein_coding,1,1631,chr17_23673596_23675227
Hcfc2,10,82696160,82742428,protein_coding,1,46268,chr10_82696160_82742428
Hck,2,153108468,153151441,protein_coding,1,42973,chr2_153108468_153151441
Hcls1,16,36934983,36963212,protein_coding,1,28229,chr16_36934983_36963212
Hcn1,13,117602320,117987418,protein_coding,1,385098,chr13_117602320_117987418
Hcn2,10,79716634,79736108,protein_coding,1,19474,chr10_79716634_79736108
Hcn3,3,89146074,89160196,protein_coding,-1,14122,chr3_89146074_89160196
Hcn4,9,58823412,58863175,protein_coding,1,39763,chr9_58823412_58863175
Hcrt,11,100761069,100762931,protein_coding,-1,1862,chr11_100761069_100762931
Hcrtr1,4,130130217,130139359,protein_coding,-1,9142,chr4_130130217_130139359
Hcrtr2,9,76225880,76323856,protein_coding,-1,97976,chr9_76225880_76323856
Hcst,7,30417712,30419854,protein_coding,-1,2142,chr7_30417712_30419854
Hdac1,4,129516104,129542713,protein_coding,-1,26609,chr4_129516104_129542713
Hdac10,15,89123307,89128700,protein_coding,-1,5393,chr15_89123307_89128700
Hdac11,6,91156665,91174692,protein_coding,1,18027,chr6_91156665_91174692
Hdac2,10,36974544,37001889,protein_coding,1,27345,chr10_36974544_37001889
Hdac3,18,37935844,37955016,protein_coding,-1,19172,chr18_37935844_37955016
Hdac4,1,91928779,92195699,protein_coding,-1,266920,chr1_91928779_92195699
Hdac5,11,102194432,102230166,protein_coding,-1,35734,chr11_102194432_102230166
Hdac6,X,7930120,7947889,protein_coding,-1,17769,chrX_7930120_7947889
Hdac7,15,97792664,97844502,protein_coding,-1,51838,chr15_97792664_97844502
Hdac8,X,102284639,102505359,protein_coding,-1,220720,chrX_102284639_102505359
Hdac9,12,34047580,34917095,protein_coding,-1,869515,chr12_34047580_34917095
Hdc,2,126593667,126619299,protein_coding,-1,25632,chr2_126593667_126619299
Hddc2,10,31313383,31328204,protein_coding,1,14821,chr10_31313383_31328204
Hddc3,7,80343104,80350547,protein_coding,1,7443,chr7_80343104_80350547
Hdgf,3,87906321,87916132,protein_coding,1,9811,chr3_87906321_87916132
Hdgfl1,13,26768173,26770165,protein_coding,-1,1992,chr13_26768173_26770165
Hdhd2,18,76944092,76975307,protein_coding,1,31215,chr18_76944092_76975307
Hdhd3,4,62499008,62503467,protein_coding,-1,4459,chr4_62499008_62503467
Hdlbp,1,93405940,93478815,protein_coding,-1,72875,chr1_93405940_93478815
Hdx,X,111569931,111697079,protein_coding,-1,127148,chrX_111569931_111697079
Heatr1,13,12395027,12440289,protein_coding,1,45262,chr13_12395027_12440289
Heatr3,8,88137855,88172027,protein_coding,1,34172,chr8_88137855_88172027
Heatr5a,12,51875871,51971321,protein_coding,-1,95450,chr12_51875871_51971321
Heatr5b,17,78752898,78835364,protein_coding,-1,82466,chr17_78752898_78835364
Heatr6,11,83753696,83783754,protein_coding,1,30058,chr11_83753696_83783754
Heatr9,11,83511736,83522175,protein_coding,-1,10439,chr11_83511736_83522175
Hebp1,6,135137522,135198022,protein_coding,-1,60500,chr6_135137522_135198022
Hebp2,10,18539498,18546076,protein_coding,-1,6578,chr10_18539498_18546076
Heca,10,17868612,17948067,protein_coding,-1,79455,chr10_17868612_17948067
Hectd1,12,51743722,51829536,protein_coding,-1,85814,chr12_51743722_51829536
Hectd2,19,36554639,36621135,protein_coding,1,66496,chr19_36554639_36621135
Hectd3,4,116995317,117005277,protein_coding,1,9960,chr4_116995317_117005277
Hecw1,13,14226438,14523228,protein_coding,-1,296790,chr13_14226438_14523228
Hecw2,1,53806876,54195168,protein_coding,-1,388292,chr1_53806876_54195168
Heg1,16,33684370,33771576,protein_coding,1,87206,chr16_33684370_33771576
Helb,10,120083608,120112987,protein_coding,-1,29379,chr10_120083608_120112987
Hells,19,38930915,38971051,protein_coding,1,40136,chr19_38930915_38971051
Helq,5,100762145,100798598,protein_coding,-1,36453,chr5_100762145_100798598
Helt,8,46292039,46294671,protein_coding,-1,2632,chr8_46292039_46294671
Helz,11,107547930,107693826,protein_coding,1,145896,chr11_107547930_107693826
Helz2,2,181227615,181242027,protein_coding,-1,14412,chr2_181227615_181242027
Hemk1,9,107327084,107338350,protein_coding,-1,11266,chr9_107327084_107338350
Henmt1,3,108940059,108960774,protein_coding,1,20715,chr3_108940059_108960774
Hepacam,9,37367351,37386575,protein_coding,1,19224,chr9_37367351_37386575
Hepacam2,6,3457096,3498298,protein_coding,-1,41202,chr6_3457096_3498298
Heph,X,96455359,96574485,protein_coding,1,119126,chrX_96455359_96574485
Hephl1,9,15051841,15112108,protein_coding,-1,60267,chr9_15051841_15112108
Herc1,9,66350450,66508775,protein_coding,1,158325,chr9_66350450_66508775
Herc2,7,56050196,56231800,protein_coding,1,181604,chr7_56050196_56231800
Herc3,6,58831465,58920398,protein_coding,1,88933,chr6_58831465_58920398
Herc4,10,63243810,63317878,protein_coding,1,74068,chr10_63243810_63317878
Herc6,6,57581000,57664632,protein_coding,1,83632,chr6_57581000_57664632
Herpud1,8,94386438,94395377,protein_coding,1,8939,chr8_94386438_94395377
Herpud2,9,25108132,25151820,protein_coding,-1,43688,chr9_25108132_25151820
Hes1,16,30064384,30067796,protein_coding,1,3412,chr16_30064384_30067796
Hes2,4,152158867,152162469,protein_coding,1,3602,chr4_152158867_152162469
Hes3,4,152285972,152291662,protein_coding,-1,5690,chr4_152285972_152291662
Hes5,4,154960923,154962371,protein_coding,1,1448,chr4_154960923_154962371
Hes6,1,91411483,91414038,protein_coding,-1,2555,chr1_91411483_91414038
Hes7,11,69120404,69124055,protein_coding,1,3651,chr11_69120404_69124055
Hexa,9,59539540,59565109,protein_coding,1,25569,chr9_59539540_59565109
Hexb,13,97176331,97198357,protein_coding,-1,22026,chr13_97176331_97198357
Hexdc,11,121204433,121222655,protein_coding,1,18222,chr11_121204433_121222655
Hexim1,11,103116231,103119725,protein_coding,1,3494,chr11_103116231_103119725
Hexim2,11,103132429,103139876,protein_coding,1,7447,chr11_103132429_103139876
Hey1,3,8663359,8667256,protein_coding,-1,3897,chr3_8663359_8667256
Hey2,10,30832359,30842801,protein_coding,-1,10442,chr10_30832359_30842801
Heyl,4,123233556,123249875,protein_coding,1,16319,chr4_123233556_123249875
Hfe,13,23702034,23710854,protein_coding,-1,8820,chr13_23702034_23710854
Hfm1,5,106840192,106926321,protein_coding,-1,86129,chr5_106840192_106926321
Hgd,16,37580153,37632020,protein_coding,1,51867,chr16_37580153_37632020
Hgf,5,16553495,16620152,protein_coding,1,66657,chr5_16553495_16620152
Hgfac,5,35041509,35048461,protein_coding,1,6952,chr5_35041509_35048461
Hgh1,15,76368898,76371437,protein_coding,1,2539,chr15_76368898_76371437
Hgs,11,120467635,120483979,protein_coding,1,16344,chr11_120467635_120483979
Hgsnat,8,25944453,25976753,protein_coding,-1,32300,chr8_25944453_25976753
Hhat,1,192496711,192771223,protein_coding,-1,274512,chr1_192496711_192771223
Hhatl,9,121784016,121792507,protein_coding,-1,8491,chr9_121784016_121792507
Hhex,19,37434810,37451780,protein_coding,1,16970,chr19_37434810_37451780
Hhip,8,79965851,80058006,protein_coding,-1,92155,chr8_79965851_80058006
Hhipl1,12,108306270,108330869,protein_coding,1,24599,chr12_108306270_108330869
Hhipl2,1,183418215,183436808,protein_coding,1,18593,chr1_183418215_183436808
Hhla1,15,65916609,65976804,protein_coding,-1,60195,chr15_65916609_65976804
Hibadh,6,52546228,52640389,protein_coding,-1,94161,chr6_52546228_52640389
Hibch,1,52844929,52920986,protein_coding,1,76057,chr1_52844929_52920986
Hic1,11,75164565,75169519,protein_coding,-1,4954,chr11_75164565_75169519
Hic2,16,17233572,17263430,protein_coding,1,29858,chr16_17233572_17263430
Hid1,11,115347707,115367756,protein_coding,-1,20049,chr11_115347707_115367756
Hif1a,12,73901375,73947530,protein_coding,1,46155,chr12_73901375_73947530
Hif1an,19,44562850,44576274,protein_coding,1,13424,chr19_44562850_44576274
Hif3a,7,17031507,17062427,protein_coding,-1,30920,chr7_17031507_17062427
Higd1a,9,121848563,121858362,protein_coding,-1,9799,chr9_121848563_121858362
Higd1b,11,102835849,102838040,protein_coding,1,2191,chr11_102835849_102838040
Higd2a,13,54590207,54591158,protein_coding,1,951,chr13_54590207_54591158
Hilpda,6,29272488,29275446,protein_coding,1,2958,chr6_29272488_29275446
Hinfp,9,44292440,44305671,protein_coding,-1,13231,chr9_44292440_44305671
Hint1,11,54866383,54870501,protein_coding,1,4118,chr11_54866383_54870501
Hint2,4,43654227,43656466,protein_coding,-1,2239,chr4_43654227_43656466
Hint3,10,30608141,30629632,protein_coding,-1,21491,chr10_30608141_30629632
Hip1,5,135406531,135545120,protein_coding,-1,138589,chr5_135406531_135545120
Hip1r,5,123973628,124005558,protein_coding,1,31930,chr5_123973628_124005558
Hipk1,3,103739815,103791563,protein_coding,-1,51748,chr3_103739815_103791563
Hipk2,6,38694390,38876165,protein_coding,-1,181775,chr6_38694390_38876165
Hipk3,2,104426481,104494446,protein_coding,-1,67965,chr2_104426481_104494446
Hipk4,7,27523267,27531175,protein_coding,1,7908,chr7_27523267_27531175
Hira,16,18877037,18970309,protein_coding,1,93272,chr16_18877037_18970309
Hirip3,7,126861972,126865377,protein_coding,1,3405,chr7_126861972_126865377
Hist1h2al,13,51202727,51203065,processed_pseudogene,-1,338,chr13_51202727_51203065
Hist1h2an,13,21786826,21787218,protein_coding,-1,392,chr13_21786826_21787218
Hist1h2ao,13,21810465,21810944,protein_coding,1,479,chr13_21810465_21810944
Hist1h2ap,13,21833026,21833507,protein_coding,-1,481,chr13_21833026_21833507
Hist1h2bp,13,21787461,21789213,protein_coding,1,1752,chr13_21787461_21789213
Hist1h2bq,13,21806612,21810197,protein_coding,-1,3585,chr13_21806612_21810197
Hist1h2br,13,21833743,21837530,protein_coding,1,3787,chr13_21833743_21837530
Hist1h4m,13,21811746,21812147,protein_coding,1,401,chr13_21811746_21812147
Hist1h4n,13,21831767,21832196,protein_coding,-1,429,chr13_21831767_21832196
Hivep1,13,42052021,42192537,protein_coding,1,140516,chr13_42052021_42192537
Hivep2,10,13966075,14151374,protein_coding,1,185299,chr10_13966075_14151374
Hivep3,4,119733784,120138045,protein_coding,1,404261,chr4_119733784_120138045
Hjurp,1,88262471,88277633,protein_coding,-1,15162,chr1_88262471_88277633
Hk1,10,62268855,62379908,protein_coding,-1,111053,chr10_62268855_62379908
Hk1os,10,62340256,62363367,antisense,1,23111,chr10_62340256_62363367
Hk2,6,82725025,82774454,protein_coding,-1,49429,chr6_82725025_82774454
Hk3,13,55005985,55021385,protein_coding,-1,15400,chr13_55005985_55021385
Hkdc1,10,62383137,62422491,protein_coding,-1,39354,chr10_62383137_62422491
Hlcs,16,94128882,94313571,protein_coding,-1,184689,chr16_94128882_94313571
Hlf,11,90336536,90390895,protein_coding,-1,54359,chr11_90336536_90390895
Hltf,3,20057811,20118490,protein_coding,1,60679,chr3_20057811_20118490
Hlx,1,184727140,184732619,protein_coding,-1,5479,chr1_184727140_184732619
Hmbox1,14,64811600,64949871,protein_coding,-1,138271,chr14_64811600_64949871
Hmbs,9,44336339,44344228,protein_coding,-1,7889,chr9_44336339_44344228
Hmces,6,87913935,87936629,protein_coding,1,22694,chr6_87913935_87936629
Hmcn1,1,150562524,150993435,protein_coding,-1,430911,chr1_150562524_150993435
Hmcn2,2,31314415,31460738,protein_coding,1,146323,chr2_31314415_31460738
Hmg20a,9,56418609,56496936,protein_coding,1,78327,chr9_56418609_56496936
Hmg20b,10,81346048,81350480,protein_coding,-1,4432,chr10_81346048_81350480
Hmga1,17,27556497,27563674,protein_coding,1,7177,chr17_27556497_27563674
Hmga2,10,120361275,120476469,protein_coding,-1,115194,chr10_120361275_120476469
Hmgb1,5,149046702,149184489,protein_coding,-1,137787,chr5_149046702_149184489
Hmgb1-ps1,11,41141763,41142396,processed_pseudogene,1,633,chr11_41141763_41142396
Hmgb1-ps2,X,146175942,146176577,processed_pseudogene,1,635,chrX_146175942_146176577
Hmgb1-ps4,19,6592602,6593236,processed_pseudogene,-1,634,chr19_6592602_6593236
Hmgb1-ps5,3,95530418,95530974,processed_pseudogene,1,556,chr3_95530418_95530974
Hmgb1-ps6,16,31991253,31991868,processed_pseudogene,-1,615,chr16_31991253_31991868
Hmgb1-ps7,7,42020836,42021483,processed_pseudogene,1,647,chr7_42020836_42021483
Hmgb1-rs16,9,104169199,104169811,processed_pseudogene,-1,612,chr9_104169199_104169811
Hmgb1-rs17,8,33484196,33485167,unprocessed_pseudogene,1,971,chr8_33484196_33485167
Hmgb1-rs18,4,67518306,67518932,processed_pseudogene,-1,626,chr4_67518306_67518932
Hmgb1l,6,131608301,131608871,processed_pseudogene,-1,570,chr6_131608301_131608871
Hmgb2,8,57511907,57515999,protein_coding,1,4092,chr8_57511907_57515999
Hmgb3,X,71555918,71560676,protein_coding,1,4758,chrX_71555918_71560676
Hmgb3-ps,14,9863102,9863702,processed_pseudogene,1,600,chr14_9863102_9863702
Hmgb4,4,128260212,128260957,protein_coding,-1,745,chr4_128260212_128260957
Hmgb4os,4,128261044,128262990,antisense,1,1946,chr4_128261044_128262990
Hmgcl,4,135946448,135962617,protein_coding,1,16169,chr4_135946448_135962617
Hmgcll1,9,76014855,76136350,protein_coding,1,121495,chr9_76014855_76136350
Hmgcr,13,96648967,96670936,protein_coding,-1,21969,chr13_96648967_96670936
Hmgcs1,13,119690379,119708260,protein_coding,1,17881,chr13_119690379_119708260
Hmgcs2,3,98280435,98310738,protein_coding,1,30303,chr3_98280435_98310738
Hmgn1,16,96120618,96127729,protein_coding,-1,7111,chr16_96120618_96127729
Hmgn2,4,133964738,133968650,protein_coding,-1,3912,chr4_133964738_133968650
Hmgn2-ps1,5,84123313,84123591,processed_pseudogene,1,278,chr5_84123313_84123591
Hmgn2l6,X,141870135,141870401,processed_pseudogene,-1,266,chrX_141870135_141870401
Hmgn3,9,83109948,83146685,protein_coding,-1,36737,chr9_83109948_83146685
Hmgn5,X,109004534,109013404,protein_coding,-1,8870,chrX_109004534_109013404
Hmgxb3,18,61131277,61177050,protein_coding,-1,45773,chr18_61131277_61177050
Hmgxb4,8,74993356,75031978,protein_coding,1,38622,chr8_74993356_75031978
Hmmr,11,40701395,40733422,protein_coding,-1,32027,chr11_40701395_40733422
Hmox1,8,75093621,75100589,protein_coding,1,6968,chr8_75093621_75100589
Hmox2,16,4726361,4766742,protein_coding,1,40381,chr16_4726361_4766742
Hmx3,7,131542867,131544925,protein_coding,1,2058,chr7_131542867_131544925
Hnf1a,5,114948980,114971094,protein_coding,-1,22114,chr5_114948980_114971094
Hnf1aos1,5,114968784,114998042,antisense,1,29258,chr5_114968784_114998042
Hnf1b,11,83850063,83905819,protein_coding,1,55756,chr11_83850063_83905819
Hnf4a,2,163506808,163572910,protein_coding,1,66102,chr2_163506808_163572910
Hnf4g,3,3508030,3658052,protein_coding,1,150022,chr3_3508030_3658052
Hnmt,2,24002910,24049394,protein_coding,-1,46484,chr2_24002910_24049394
Hnrnpa0,13,58125879,58128556,protein_coding,-1,2677,chr13_58125879_58128556
Hnrnpa1,15,103240432,103246692,protein_coding,1,6260,chr15_103240432_103246692
Hnrnpa1l2-ps,13,74864305,74865356,processed_pseudogene,1,1051,chr13_74864305_74865356
Hnrnpa2b1,6,51460932,51469894,protein_coding,-1,8962,chr6_51460932_51469894
Hnrnpa3,2,75659261,75669407,protein_coding,1,10146,chr2_75659261_75669407
Hnrnpab,11,51600100,51606847,protein_coding,-1,6747,chr11_51600100_51606847
Hnrnpc,14,52073377,52104028,protein_coding,-1,30651,chr14_52073377_52104028
Hnrnpd,5,99955935,99978938,protein_coding,-1,23003,chr5_99955935_99978938
Hnrnpdl,5,100033577,100039664,protein_coding,-1,6087,chr5_100033577_100039664
Hnrnpf,6,117900324,117925622,protein_coding,1,25298,chr6_117900324_117925622
Hnrnph1,11,50376990,50386528,protein_coding,1,9538,chr11_50376990_50386528
Hnrnph2,X,134601179,134607060,protein_coding,1,5881,chrX_134601179_134607060
Hnrnph3,10,63014664,63024217,protein_coding,-1,9553,chr10_63014664_63024217
Hnrnpk,13,58391142,58403343,protein_coding,-1,12201,chr13_58391142_58403343
Hnrnpl,7,28808541,28822266,protein_coding,1,13725,chr7_28808541_28822266
